,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,MedalEarned,PreviousMedals,Height_div_avg,Weight_div_avg,Age_div_avg
655,379,Addis Abebe,M,21.0,160.0,50.0,Ethiopia,ETH,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 10,000 metres",Bronze,1,0,-20.32,-23.85,-4.6
703,402,Arthur Abele,M,22.0,184.0,85.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,,0,0,2.43,8.27,-4.18
704,402,Arthur Abele,M,30.0,184.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,,0,0,3.1,10.52,3.39
717,408,Alfonso Abelln Lpez,M,37.0,174.0,63.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-5.68,-10.07,11.7
720,411,Gezahgne Abera,M,22.0,166.0,58.0,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,Gold,1,0,-15.49,-18.45,-4.03
721,412,Tesfaye Abera Dibaba,M,24.0,192.0,68.0,Ethiopia,ETH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,11.1,-6.48,-2.61
744,427,Pasqualino Abeti,M,24.0,173.0,66.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,-6.02,-6.84,-1.23
767,440,Mitsuhiro Abiko,M,19.0,169.0,62.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-12.57,-14.73,-7.18
806,461,Mohamed Aboker,M,26.0,175.0,61.0,Somalia,SOM,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,,0,0,-4.02,-11.84,0.77
807,461,Mohamed Aboker,M,26.0,175.0,61.0,Somalia,SOM,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",,0,0,-4.02,-11.84,0.77
812,464,Abdul Razzak Aboobakur,M,25.0,168.0,59.0,Maldives,MDV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-11.68,-14.07,-0.3
838,479,Zaid Abou Hamed,M,30.0,182.0,79.0,Syria,SYR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,0,0,0.51,2.55,3.97
853,488,Ibrahim Mohamedin Aboubaker,M,21.0,190.0,65.0,Qatar,QAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,,0,0,8.38,-11.88,-5.17
854,488,Ibrahim Mohamedin Aboubaker,M,25.0,190.0,65.0,Qatar,QAT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,,0,0,8.43,-11.73,-1.18
856,490,Fathi Khalifa Aboud,M,23.0,175.0,75.0,Libya,LBA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,,0,0,-4.68,1.93,-2.3
859,493,Rabah Aboud,M,31.0,180.0,64.0,Algeria,ALG,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,0,0,-1.84,-12.87,4.71
873,503,Adeola Aboyade-Cole,M,22.0,193.0,78.0,Nigeria,NGR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,,0,0,13.98,5.16,-3.23
894,511,Tadesse Abraham,M,33.0,178.0,61.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-2.9,-13.48,6.39
907,517,Glen Abrahams Martnez,M,22.0,179.0,72.0,Costa Rica,CRC,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,0,0,-0.19,0.38,-2.72
908,517,Glen Abrahams Martnez,M,22.0,179.0,72.0,Costa Rica,CRC,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,,0,0,-0.19,0.38,-2.72
909,518,Guy A. Abrahams,M,23.0,173.0,65.0,Panama,PAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,0,0,-7.15,-9.64,-1.88
910,518,Guy A. Abrahams,M,23.0,173.0,65.0,Panama,PAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,,0,0,-7.15,-9.64,-1.88
965,542,Nikolay Kuzmich Abramov,M,30.0,164.0,59.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,,0,0,-14.55,-13.46,4.7
968,545,Valery Aleksandrovich Abramov,M,23.0,173.0,61.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",,0,0,-6.5,-11.07,-1.86
984,554,Benik Abramyan,M,31.0,186.0,115.0,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,,0,0,5.1,40.52,4.39
985,555,Antnio da Cunha Meneses Martins Abrantes,M,20.0,176.0,68.0,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,,0,0,-3.68,-5.07,-5.3
986,555,Antnio da Cunha Meneses Martins Abrantes,M,20.0,176.0,68.0,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-3.68,-5.07,-5.3
987,555,Antnio da Cunha Meneses Martins Abrantes,M,24.0,176.0,68.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,,0,0,-4.32,-5.85,-1.6
988,555,Antnio da Cunha Meneses Martins Abrantes,M,28.0,176.0,68.0,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,,0,0,-5.06,-7.31,2.05
989,556,Arnaldo Lus Isaas Abrantes,M,21.0,183.0,72.0,Portugal,POR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,,0,0,1.43,-4.73,-5.18
990,556,Arnaldo Lus Isaas Abrantes,M,25.0,183.0,72.0,Portugal,POR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,,0,0,1.16,-4.87,-1.29
991,557,Arnaldo Joaquim Castro Abrantes,M,26.0,174.0,68.0,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-5.68,-5.07,0.7
1048,584,Ayele Abshero Biza,M,21.0,168.0,62.0,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-13.84,-14.87,-5.29
1049,585,Brian Kenneth Abshire,M,24.0,180.0,59.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,0.32,-14.07,-1.3
1055,590,Mohamed Abu Abdullah,M,27.0,173.0,74.0,Bangladesh,BAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,0,0,-8.57,-2.73,0.82
1059,593,Methkal Marouf Abu Drais,M,28.0,168.0,67.0,Jordan,JOR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-13.84,-9.87,1.71
1060,593,Methkal Marouf Abu Drais,M,32.0,168.0,67.0,Jordan,JOR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-12.9,-7.48,5.39
1063,595,Majed Abu Maraheel,M,33.0,180.0,76.0,Palestine,PLE,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 10,000 metres",,0,0,-1.06,0.69,7.05
1069,600,Nagmeldin Ali Abubakr,M,18.0,172.0,63.0,Sudan,SUD,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,,0,0,-9.62,-13.88,-8.17
1070,600,Nagmeldin Ali Abubakr,M,22.0,172.0,63.0,Sudan,SUD,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres,,0,0,-9.57,-13.73,-4.18
1076,605,Fernando J. Abugattas Aboino,M,20.0,190.0,80.0,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,,0,0,10.93,7.12,-5.23
1077,606,Roberto Abugattas Aboino,M,21.0,182.0,77.0,Peru,PER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's High Jump,,0,0,3.45,4.54,-4.3
1078,606,Roberto Abugattas Aboino,M,25.0,182.0,77.0,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,,0,0,2.93,4.12,-0.23
1094,611,Mohammed Abukhousa,M,23.0,170.0,67.0,Palestine,PLE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,-10.9,-7.48,-3.61
1100,616,Shigeru Aburaya,M,27.0,163.0,51.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,,0,0,-18.62,-25.88,0.83
1124,628,Jacques Accambray,M,22.0,194.0,125.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,,0,0,14.98,52.16,-3.23
1125,628,Jacques Accambray,M,26.0,194.0,125.0,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,,0,0,13.85,50.36,1.12
1156,641,Jos Aceituno,M,23.0,167.0,58.0,Chile,CHI,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 5,000 metres",,0,0,-11.47,-14.44,-2.05
1158,643,Marco Acerbi,M,23.0,190.0,74.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,,0,0,10.98,1.16,-2.23
1166,649,Fernando Acevedo Portugues,M,22.0,175.0,65.0,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,,0,0,-4.07,-7.88,-3.23
1167,649,Fernando Acevedo Portugues,M,26.0,175.0,65.0,Peru,PER,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,,0,0,-4.02,-7.84,0.77
1170,651,Jos Eduardo Acevedo Herrera,M,22.0,179.0,65.0,Venezuela,VEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,,0,0,-2.57,-11.73,-4.18
1195,672,Wilson Achia,M,25.0,167.0,52.0,Uganda,UGA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,,0,0,-12.19,-19.62,0.28
1200,675,"Onochie Lawrence ""Larry"" Achike",M,25.0,188.0,75.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,,0,0,6.51,-1.45,-1.03
1201,675,"Onochie Lawrence ""Larry"" Achike",M,33.0,188.0,75.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,,0,0,6.43,-1.73,6.82
1212,682,Julius Achon,M,19.0,168.0,55.0,Uganda,UGA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",,0,0,-13.06,-20.31,-6.95
1213,682,Julius Achon,M,23.0,168.0,55.0,Uganda,UGA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",,0,0,-13.49,-21.45,-3.03
1216,684,Ahmed Mohamed Achouche,M,28.0,191.0,110.0,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,,0,0,11.81,38.38,3.28
1217,684,Ahmed Mohamed Achouche,M,32.0,191.0,110.0,Egypt,EGY,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,,0,0,11.32,36.93,6.7
1241,701,Georg Ackermann,M,24.0,191.0,75.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,0,0,9.94,-0.31,-1.95
1261,707,Urban Acman,M,24.0,180.0,83.0,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-1.49,6.55,-2.03
1277,717,Leopoldo Acosta,M,22.0,185.0,61.0,Ecuador,ECU,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,,0,0,5.81,-10.62,-2.72
1346,763,Herman Adam Negrete,M,23.0,180.0,71.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,0.32,-2.07,-2.3
1347,764,Idrissa Adam,M,27.0,178.0,79.0,Cameroon,CMR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-3.84,2.13,0.71
1358,768,Joseph Adam,M,27.0,172.0,70.0,Seychelles,SEY,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,0,0,-8.32,-3.85,1.4
1360,770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,,0,0,1.68,8.15,-1.6
1361,770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,,0,0,1.68,8.15,-1.6
1362,770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,1.68,8.15,-1.6
1383,781,Ahmed Adam Salah,M,30.0,154.0,64.0,Sudan,SUD,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-27.06,-11.31,4.05
1442,804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-1.84,2.13,-3.29
1443,804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,,0,0,-1.84,2.13,-3.29
1444,804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-1.84,2.13,-3.29
1445,804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,0,0,-0.9,4.52,0.39
1446,804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,0,0,-0.9,4.52,0.39
1447,804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-0.9,4.52,0.39
1453,809,Brian Adams,M,27.0,183.0,67.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,,0,0,2.85,-7.64,2.12
1464,815,"Francis ""Frank"" Adams",M,22.0,169.0,68.0,Trinidad and Tobago,TTO,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-11.15,-6.64,-2.88
1465,815,"Francis ""Frank"" Adams",M,26.0,169.0,68.0,Trinidad and Tobago,TTO,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,0,0,-10.5,-4.07,1.14
1479,823,Liam Adams,M,29.0,178.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-2.9,-10.48,2.39
1480,824,Luke Kendall Adams,M,27.0,189.0,70.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,,0,0,7.38,-6.88,0.83
1481,824,Luke Kendall Adams,M,31.0,189.0,70.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,,0,0,7.43,-6.73,4.82
1482,824,Luke Kendall Adams,M,31.0,189.0,70.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,,0,0,7.43,-6.73,4.82
1483,824,Luke Kendall Adams,M,35.0,189.0,70.0,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,0,0,7.16,-6.87,8.71
1486,826,Lyukman Rasakovich Adams,M,23.0,194.0,87.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,,0,0,12.16,10.13,-3.29
1520,841,Walter Adams,M,23.0,172.0,67.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 800 metres,,0,0,-7.07,-5.88,-2.23
1521,841,Walter Adams,M,27.0,172.0,67.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,,0,0,-7.02,-5.84,1.77
1539,854,Derrick Adamson,M,26.0,177.0,72.0,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,,0,0,-2.19,0.38,1.28
1540,854,Derrick Adamson,M,30.0,177.0,72.0,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-2.68,-1.07,4.7
1547,860,Dariusz Adamus,M,23.0,185.0,94.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,,0,0,5.5,21.93,-1.86
1548,861,Jos Carlos Adn Arias,M,25.0,166.0,57.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 10,000 metres",,0,0,-14.32,-16.85,-0.6
1550,863,Aboukar Hassan Adani,M,20.0,165.0,59.0,Somalia,SOM,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",,0,0,-14.68,-14.07,-5.3
1551,863,Aboukar Hassan Adani,M,28.0,165.0,59.0,Somalia,SOM,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 5,000 metres",,0,0,-16.06,-16.31,2.05
1561,870,"William Arthur ""Bill"" Adcocks",M,26.0,168.0,55.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,,0,0,-11.07,-17.88,0.77
1575,878,Hamida Addche,M,28.0,164.0,56.0,France,FRA,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",,0,0,-14.47,-16.44,2.95
1585,886,Ebenezer Charles O. Addy,M,23.0,178.0,70.0,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-0.55,-2.46,-2.3
1586,887,James Aryee Addy,M,20.0,183.0,75.0,Ghana,GHA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.53,2.56,-5.05
1587,887,James Aryee Addy,M,24.0,183.0,75.0,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,,0,0,4.45,2.54,-1.3
1588,887,James Aryee Addy,M,24.0,183.0,75.0,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.45,2.54,-1.3
1589,887,James Aryee Addy,M,28.0,183.0,75.0,Ghana,GHA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,,0,0,3.93,2.12,2.77
1590,887,James Aryee Addy,M,28.0,183.0,75.0,Ghana,GHA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,3.93,2.12,2.77
1591,887,James Aryee Addy,M,32.0,183.0,75.0,Ghana,GHA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,3.98,2.16,6.77
1592,887,James Aryee Addy,M,32.0,183.0,75.0,Ghana,GHA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,3.98,2.16,6.77
1593,888,Jangy McKinley Addy,M,23.0,188.0,88.0,Liberia,LBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,,0,0,6.43,11.27,-3.18
1594,888,Jangy McKinley Addy,M,27.0,188.0,88.0,Liberia,LBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,,0,0,6.16,11.13,0.71
1618,897,Lawrence Adegbeingbe,M,27.0,181.0,66.0,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,1.81,-5.62,2.28
1619,898,"Stephen Adebisi Gbadegesin ""Steve"" Adegbite",M,24.0,186.0,77.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,,0,0,4.94,1.69,-1.95
1647,915,Abrar Osman Adem,M,18.0,168.0,58.0,Eritrea,ERI,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,0,0,-13.84,-18.87,-8.29
1648,915,Abrar Osman Adem,M,22.0,168.0,58.0,Eritrea,ERI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,0,0,-12.9,-16.48,-4.61
1653,919,Hoche Yaya Aden,M,21.0,180.0,47.0,Djibouti,DJI,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,0.32,-26.07,-4.3
1654,920,Ibrahim Mohamed Aden Gedi,M,23.0,178.0,75.0,Somalia,SOM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,,0,0,-3.06,-0.31,-2.95
1655,920,Ibrahim Mohamed Aden Gedi,M,27.0,178.0,75.0,Somalia,SOM,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",,0,0,-3.49,-1.45,0.97
1656,921,Jama Awil Aden,M,23.0,176.0,69.0,Somalia,SOM,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,,0,0,-3.02,-3.84,-2.23
1657,922,Jama Mohamed Aden,M,21.0,180.0,68.0,Somalia,SOM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,,0,0,0.81,-3.62,-3.72
1658,922,Jama Mohamed Aden,M,21.0,180.0,68.0,Somalia,SOM,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,0.81,-3.62,-3.72
1659,922,Jama Mohamed Aden,M,26.0,180.0,68.0,Somalia,SOM,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,0.32,-5.07,0.7
1660,923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,0,0,6.32,4.93,-6.3
1661,923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,,0,0,6.32,4.93,-6.3
1662,923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,6.32,4.93,-6.3
1663,923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,,0,1,5.68,4.15,-3.6
1664,923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,,0,1,5.68,4.15,-3.6
1665,923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1,0,5.68,4.15,-3.6
1666,923,Olapade Charles Adeniken,M,26.0,186.0,78.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,0,1,4.94,2.69,0.05
1670,926,Esau Adenji,M,24.0,177.0,70.0,Cameroon,CMR,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",,0,0,-2.07,-2.88,-1.23
1671,926,Esau Adenji,M,28.0,177.0,70.0,Cameroon,CMR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",,0,0,-2.02,-2.84,2.77
1672,926,Esau Adenji,M,28.0,177.0,70.0,Cameroon,CMR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-2.02,-2.84,2.77
1684,936,Isiaq Adeyanju,M,24.0,162.0,65.0,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-17.19,-6.62,-0.72
1685,936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,0,0,-17.68,-8.07,2.7
1686,936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,,0,0,-17.68,-8.07,2.7
1687,936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-17.68,-8.07,2.7
1699,946,Adel Mohamed Adili,M,21.0,176.0,65.0,Libya,LBA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-5.06,-10.31,-4.95
1700,946,Adel Mohamed Adili,M,26.0,176.0,65.0,Libya,LBA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,,0,0,-5.49,-11.45,-0.03
1704,948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,0,0,5.5,-9.07,-3.86
1705,948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,,0,0,5.5,-9.07,-3.86
1706,948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,5.5,-9.07,-3.86
1726,961,"Bradley Don ""Brad"" Adkins",M,22.0,188.0,80.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,0,0,7.1,5.52,-4.61
1728,963,Derrick Ralph Adkins,M,26.0,188.0,80.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,Gold,1,0,6.94,4.69,0.05
1787,989,Gadi Ado,M,20.0,173.0,61.0,Uganda,UGA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,,0,0,-5.47,-11.44,-5.05
1788,989,Gadi Ado,M,20.0,173.0,61.0,Uganda,UGA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-5.47,-11.44,-5.05
1790,991,Christopher Silas Adolf,M,24.0,168.0,59.0,Palau,PLW,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,-13.49,-17.45,-2.03
1809,1002,Daniel Adomako,M,20.0,170.0,69.0,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-11.49,-7.45,-6.03
